FL_DATE,ARR_DELAY,ROLL_7,ROLL_30,ANOMALY,TOTAL_FLIGHTS,TOTAL_CANCELLED,CANCEL_RATE,TOTAL_DIVERTED,DIVERT_RATE,AVG_DEP_DELAY,AVG_ARR_DELAY,DELAYED_FLIGHTS_15,DELAY_RATE_15,TOTAL_DELAY_MINUTES,CARRIER_DELAY_SUM,WEATHER_DELAY_SUM,NAS_DELAY_SUM,SECURITY_DELAY_SUM,LATE_AIRCRAFT_DELAY_SUM,CARRIER_DELAY_PCT,WEATHER_DELAY_PCT,NAS_DELAY_PCT,SECURITY_DELAY_PCT,LATE_AIRCRAFT_DELAY_PCT
2015-03-05,18.823262286676922,16.013417033687183,9.61684839009829,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-06,12.344182312252965,16.08978419474901,9.765166931818525,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-07,1.1842814583628885,15.018216320943404,9.388315010688972,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-08,2.725604409369911,11.708156086711982,9.459662944250113,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-09,1.4983243566726512,9.409866897063717,9.718138167557765,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-10,0.19334732164897556,6.534854103906783,9.627685709178971,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-11,1.6089561270801815,5.482565467437785,9.51041687669259,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-12,2.5916084743756658,3.163757779966176,9.668460352325484,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-13,1.8003302276211817,1.6574931964473498,9.821947325698305,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
2015-03-14,1.593679932735426,1.7159786927862835,9.805637854885664,False,30144615,482006.0,0.015989787894123045,73677.0,0.0024441181285612705,9.743912210430391,4.939717464950979,5443423,0.1805769620875901,378877406.0,107799385.0,16413819.0,83015150.0,448961.0,138498441.0,0.3114007354114076,0.04741469821474153,0.2398063658738713,0.0012969163559795908,0.40008128414399996
